,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1947,-0.03461,-0.1868,-0.9773,0.12715,-0.05629,0.02006
1948,-0.03461,-0.1868,-0.9773,0.12715,-0.05629,0.02006
1949,0.02027,-0.00859,-1.04737,-0.16987,0.03174,-0.07676
1950,-0.03407,-0.07475,-1.04843,-0.04115,-0.02155,0.09368
1951,-0.03407,-0.07475,-1.04843,-0.04115,-0.02155,0.09368
1952,0.04319,0.13746,-0.97282,0.04414,0.00754,-0.09237
1953,0.06062,0.09938,-1.02659,0.00564,0.03879,-0.09391
1954,-0.04352,-0.07173,-1.01267,-0.19198,0.00504,0.12504
1955,-0.04352,-0.07173,-1.01267,-0.19198,0.00504,0.12504
1956,0.01945,-0.03577,-0.97294,0.10332,-0.07893,-0.01473
1957,-0.02121,-0.09121,-1.03494,-0.00856,-0.00399,0.02772
1958,-0.02664,-0.17953,-1.00202,0.06981,-0.03,0.02917
1959,-0.03442,-0.20875,-0.99615,-0.0499,0.0362,0.03926
1960,-0.02739,-0.16673,-0.99096,-0.07384,0.06103,-0.01952
1961,-0.0228,-0.10805,-1.00458,8e-05,-0.00169,-0.06926
1962,-0.00901,-0.06795,-1.01844,0.00428,0.00366,-0.05865
1963,-0.00184,-0.04697,-1.00577,-0.00224,-0.0301,0.03008
1964,-0.01103,-0.06133,-0.9976,0.01167,0.00188,0.02042
1965,0.01148,-0.03263,-1.00015,0.01259,0.011,-0.03368
1966,-0.00905,-0.06106,-1.00704,0.00773,-0.00561,0.02463
1967,-0.01757,-0.08127,-1.00399,0.01034,0.00494,0.05946
1968,-0.01689,-0.09408,-1.00365,-0.01408,0.02178,0.10202
1969,-0.02923,-0.11721,-1.0011,-0.01268,0.00925,0.18555
1970,-0.03106,-0.1007,-1.00087,-0.0126,0.00756,0.23087
1971,-0.01491,-0.02615,-1.00523,-0.01606,0.01429,0.21116
1972,-0.0068,0.01137,-0.99948,-0.00762,0.01179,0.16739
1973,-0.00506,0.01995,-1.003,-0.01572,0.00749,0.10693
1974,-0.00299,0.01771,-1.00428,-0.00638,0.00664,0.04864
1975,-0.00848,0.02015,-1.00406,-0.01247,0.00364,0.00309
1976,-0.02454,0.01219,-1.00289,-0.00393,0.00459,0.01303
1977,-0.02411,0.00154,-1.0015,-0.00804,0.00616,0.00754
1978,-0.02397,0.00051,-1.00199,-0.00653,0.0077,0.00067
1979,-0.02416,0.01138,-1.00303,-0.00382,0.00429,0.00842
1980,-0.02046,0.0049,-1.00261,-0.00496,0.00693,0.00457
1981,-0.01596,0.00245,-1.0032,-0.00492,0.01047,0.00399
1982,-0.01377,0.00607,-1.0022,-0.00332,0.00653,0.00731
1983,-0.01065,0.00691,-1.00358,-0.00197,0.00579,0.00688
1984,-0.00673,0.00149,-1.00308,-0.0029,0.0074,0.00476
1985,-0.00491,0.00496,-1.00125,-0.00248,0.00813,0.00348
1986,-0.00363,0.00565,-1.00161,-0.00543,0.01044,0.00645
1987,-0.0029,0.00328,-1.00204,-0.0038,0.00649,0.00846
1988,-0.0019,0.00535,-1.00241,-0.00631,0.00881,0.00775
1989,-0.00334,0.00635,-1.0019,-0.00397,0.00528,0.00711
1990,-0.00526,0.00451,-1.00234,-0.00624,0.00543,0.00533
1991,-0.00745,0.0048,-1.00364,-0.00564,0.00867,0.00578
1992,-0.011,0.00658,-1.00447,-0.00461,0.00857,0.00652
1993,-0.01339,0.00481,-1.00187,-0.00819,0.00518,0.00674
1994,-0.01556,0.00413,-1.00208,-0.00449,0.00704,0.00873
1995,-0.01684,0.00575,-1.00275,-0.00758,0.00677,0.00823
1996,-0.01604,0.00536,-1.00291,-0.00916,0.00716,0.00567
1997,-0.01583,0.00462,-1.00152,-0.00386,0.00902,0.00918
1998,-0.01351,0.00564,-1.00089,-0.00199,0.00828,0.00407
1999,-0.0117,0.00583,-1.00285,-0.00536,0.0101,0.00783
2000,-0.00936,0.00506,-1.00305,-0.00455,0.00693,0.00504
2001,-0.00866,0.00496,-1.00307,-0.00729,0.00848,0.00586
2002,-0.00815,0.00501,-1.00308,-0.00632,0.00886,0.00688
2003,-0.00678,0.00507,-1.00361,-0.00717,0.00627,0.00497
2004,-0.00691,0.00553,-1.00133,-0.0077,0.00649,0.00365
2005,-0.00869,0.00501,-1.00228,-0.00804,0.00635,0.0074
2006,-0.00965,0.0049,-1.00289,-0.00715,0.01012,0.00508
2007,-0.01076,0.00576,-1.00164,-0.00618,0.00677,0.00852
2008,-0.01103,0.00528,-1.00232,-0.0086,0.00793,0.00586
2009,-0.01212,0.00483,-1.00248,-0.00677,0.0057,0.00645
2010,-0.01171,0.00523,-1.00304,-0.00584,0.00605,0.00734
2011,-0.0133,0.00405,-1.00328,-0.00414,0.00829,0.00582
2012,-0.01336,0.00545,-1.00423,-0.00581,0.00717,0.0059
2013,-0.01307,0.008,-1.00334,-0.0049,0.00218,0.00239
2014,-0.0573,0.01439,-1.00251,0.00629,-0.01182,0.00545
2015,-0.13467,0.02666,-1.01288,0.00302,-0.03785,-0.01631
2016,-0.22539,-0.00047,-1.03333,0.04539,-0.05434,0.00565
2017,-0.28275,0.04747,-0.99873,0.00598,-0.01904,-0.07621
2018,-0.32962,0.06607,-0.99045,-0.04822,-0.02847,-0.04967
2019,-0.35456,-0.03585,-0.96236,-0.08029,0.05082,0.1159
2020,-0.33358,0.00311,-1.00805,0.02704,0.00341,-0.03734
2021,-0.28225,-0.03797,-0.97771,0.01716,0.07641,0.10224
2022,-0.18113,0.00449,-1.01449,-0.17135,0.05171,-0.01047
2023,-0.12589,0.03299,-0.98696,0.14108,0.05925,-0.0049
2024,-0.08074,-0.13044,-0.99825,0.1483,0.02306,0.11956
2025,0.02009,0.00325,-1.02648,-0.1273,0.01089,0.0586
2026,0.15461,0.14538,-0.96248,-0.19298,0.12492,-0.12537
2027,0.14534,-0.09864,-1.02148,0.05103,0.05491,0.13385
2028,0.16947,0.02928,-1.04376,-0.05981,-0.04848,-0.00303
2029,0.04751,-0.05347,-1.0487,-0.0109,-0.04135,0.05908
2030,-0.06614,-0.12312,-0.9113,0.12615,0.0356,0.21905
2031,-0.06147,0.08406,-1.05848,0.06583,-0.02994,-0.11198
2032,-0.1537,0.08015,-1.03464,-0.17212,-0.02911,-0.07549
2033,-0.22683,-0.04073,-1.00482,0.02441,-0.02061,0.04193
2034,-0.19733,-0.09047,-0.89513,0.30464,0.06731,0.01869
2035,-0.15754,0.03091,-1.00909,-0.10636,0.10281,0.01989
2036,-0.09942,0.06397,-1.07922,-0.08279,0.01192,0.01429
2037,-0.01777,-0.10214,-0.8928,0.20802,0.09439,0.11891
2038,0.06268,0.05746,-0.99544,-0.19987,0.09414,-0.01679
2039,0.14778,0.12442,-1.10707,-0.21778,0.12432,-0.10376
2040,0.11544,-0.1264,-0.90403,0.28057,0.05905,0.12467
2041,0.10541,0.03527,-1.01972,-0.16803,0.01633,-0.00423
2042,0.12503,0.15554,-1.09254,-0.09858,-0.02851,-0.1689
2043,8e-05,-0.13619,-0.95747,0.12815,-0.01278,0.14205
2044,-0.06315,-0.05895,-0.95759,0.03667,-0.11224,0.06617
2045,-0.08555,0.14389,-1.06569,-0.22038,-0.02661,-0.15006
2046,-0.15648,-0.02689,-1.02879,0.01922,-0.00351,0.04342
2047,-0.18283,-0.1288,-0.90792,0.25316,-0.04025,0.07841
2048,-0.14476,0.06448,-1.00518,-0.1275,0.03186,-0.06466
2049,-0.09039,0.08306,-1.08152,-0.1382,0.04947,-0.00301
2050,-0.05491,-0.12605,-0.90982,0.12875,-0.05073,0.13518
2051,0.00521,0.0623,-0.98473,-0.13074,-0.0107,-0.0006
2052,0.08574,0.06971,-1.12102,0.02105,0.05592,0.0067
2053,0.10928,-0.08664,-0.90802,0.08216,-0.00628,0.05504
2054,0.12919,0.10716,-1.02806,-0.19044,-0.01286,-0.10019
2055,0.11927,0.00887,-1.09795,0.1829,-0.07399,-0.00725
2056,0.03822,-0.12771,-0.92198,0.13,-0.10454,0.13803
2057,-0.00728,0.10754,-0.99927,-0.3067,0.06727,-0.04816
2058,-0.04801,0.07202,-1.11812,-0.07795,-0.05389,-0.13076
2059,-0.15021,0.05919,-0.99904,-0.12599,-0.01357,-0.11928
2060,-0.12614,0.08976,-1.03108,0.06811,-0.04548,-0.05373
2061,-0.16645,-0.18534,-0.93959,0.1663,-0.04261,0.20711
2062,-0.06052,0.04088,-0.96234,-0.11382,0.07661,-0.02712
2063,0.03953,0.10063,-1.0966,-0.08511,0.14478,-0.07246
2064,0.02777,-0.07706,-0.93244,-0.02974,0.0497,0.07264
2065,0.10491,0.07802,-1.0441,-0.0619,0.00548,0.01902
2066,0.10728,0.00675,-1.00225,0.21941,0.02114,0.03124
2067,0.09174,0.01391,-0.92759,-0.08545,0.05597,-0.01582
2068,0.08237,0.09335,-1.11798,-0.15529,0.02718,-0.06512
2069,0.01889,-0.07022,-0.94124,0.22795,-0.06475,0.00072
2070,-0.06915,-0.05305,-0.96428,0.00399,0.00434,0.08635
2071,-0.08608,0.12646,-1.10511,-0.02873,0.02746,-0.09319
2072,-0.11864,-0.05824,-0.94206,0.33283,0.03043,0.03819
2073,-0.16616,-0.08246,-0.90769,0.01925,0.02875,0.13469
2074,-0.09825,0.13321,-1.10508,-0.13711,0.06192,-0.13256
2075,-0.07959,-0.04511,-0.93942,0.10647,0.08299,0.05262
2076,-0.04483,-0.05137,-0.9704,0.03101,0.09315,0.14617
2077,0.03837,0.05177,-1.10645,0.01195,-0.03403,0.01362
2078,0.08204,0.02035,-0.89568,-0.11029,-0.00827,-0.10305
2079,0.09897,0.02765,-1.08258,-0.11841,0.06288,0.01386
2080,0.05137,0.02541,-0.90343,-0.08388,0.07418,-0.04805
2081,0.05539,0.08101,-1.18188,-0.16616,0.01683,-0.04445
2082,-0.02854,-0.05982,-0.88576,0.21303,-0.0501,0.04826
2083,-0.08067,0.13164,-1.0789,-0.07941,0.03286,-0.07121
2084,-0.11641,-0.05816,-0.91668,0.13102,0.06154,0.03905
2085,-0.10863,-0.00736,-1.00746,-0.03365,0.01565,0.00646
2086,-0.04775,0.08241,-1.09525,-0.00591,-0.00866,-0.10952
2087,-0.06895,-0.09668,-0.88996,-0.07368,0.00857,0.08876
2088,-0.00292,-0.0026,-1.07516,-0.0752,0.02636,0.0827
2089,0.04475,0.03266,-1.00237,0.10774,-0.04185,-0.04333
2090,0.06625,0.04747,-0.92485,0.07138,0.02229,-0.06952
2091,0.06795,-0.0394,-1.08173,0.04298,0.04271,0.07277
2092,0.05888,-0.05899,-0.90898,-0.01304,-0.04956,0.03947
2093,0.05756,0.10714,-1.04436,-0.11223,-0.06446,-0.05333
2094,0.01989,0.00666,-1.07069,0.10769,0.01303,-0.02199
2095,0.01989,0.00666,-1.07069,0.10769,0.01303,-0.02199
2096,-0.0561,0.11511,-1.09993,-0.27739,-0.0019,-0.07939
2097,-0.0561,0.11511,-1.09993,-0.27739,-0.0019,-0.07939
2098,-0.12504,-0.1172,-0.8422,-0.02559,0.07543,0.15715
2099,-0.05679,0.11177,-1.14851,-0.05864,-0.08181,-0.05339
2100,-0.0527,-0.02233,-0.94912,0.05574,-0.01854,-0.02297
2101,-0.01569,-0.03233,-0.9747,-0.02285,0.04494,0.08662
2102,0.00605,0.02939,-1.04855,0.08225,0.03757,-0.00196
2103,0.0595,0.01675,-0.91992,-0.11481,0.18839,-0.04614
2104,0.06238,0.0334,-1.11342,-0.11758,0.07012,0.02273
2105,0.04837,-0.04994,-0.94495,0.16031,-0.04641,0.0221
2106,0.06121,0.06483,-0.9904,-0.11595,-0.0091,-0.00869
2107,0.01993,0.02945,-1.09898,0.0203,-0.05172,-0.00547
2108,-0.00853,-0.08151,-0.90105,0.08868,-0.05458,0.05274
2109,-0.03987,0.06815,-1.03676,-0.18316,-0.06259,-0.03183
2110,-0.0668,0.04029,-1.02407,0.05993,0.08563,-0.08803
2111,-0.10954,-0.09277,-0.94696,0.06755,0.05099,0.11108
2112,-0.09295,0.0629,-1.0611,-0.04703,-0.01412,0.02158
2113,-0.03639,0.03599,-1.01319,0.07369,-0.08727,-0.0702
2114,-0.04413,-0.01166,-0.97065,-0.13705,-0.04787,0.08012
2115,0.06394,0.02471,-0.99141,0.02442,0.11282,-0.04903
2116,0.05148,0.0588,-1.00745,0.02471,-0.10135,0.02696
2117,0.06349,-0.05916,-1.04412,0.06854,-0.06914,0.01384
2118,0.06199,0.03388,-0.92654,-0.29043,0.03835,-0.00114
2119,0.01348,0.01398,-1.04167,-0.07383,0.06011,0.01394
2120,0.00809,-0.04322,-1.03301,0.07566,-0.05442,0.03548
2121,-0.03272,0.06336,-0.96049,-0.07979,-0.10285,-0.0585
2122,-0.06747,-0.01165,-1.02878,0.14691,0.00445,-0.02807
2123,-0.08248,-0.03812,-1.01102,-0.00316,-0.01593,0.11429
2124,-0.08815,0.09843,-0.90829,-0.00209,0.07339,-0.04966
2125,-0.02632,0.02739,-1.11143,0.02396,0.01568,-0.0458
2126,-0.09293,-0.01876,-0.8991,-0.21026,0.02051,0.09039
2127,-0.01066,0.01372,-1.04364,-0.07337,0.11448,-0.01867
2128,0.08013,0.08042,-1.12711,-0.22248,-0.07616,-0.07476
2129,0.13105,0.03558,-0.81471,0.03859,0.06402,-0.00123
2130,0.21603,-0.10991,-1.02209,-0.08072,0.0084,0.0411
2131,0.23541,0.17419,-1.19829,-0.35474,-0.04395,-0.01615
2132,0.20458,-0.00161,-0.85566,0.18085,-0.02115,-0.05062
2133,0.17986,-0.13078,-0.91929,0.03787,-0.07127,0.12767
2134,0.15766,0.16664,-1.26557,-0.24508,-0.14282,-0.06407
2135,0.08627,-0.01595,-0.92285,-0.00807,-0.06912,-0.03488
2136,-0.06099,-0.09785,-0.85635,0.02752,-0.00396,0.17194
2137,-0.10601,0.03551,-1.04006,-0.07558,-0.03856,0.011
2138,-0.09438,0.06401,-1.11779,-0.04067,-0.04786,0.00957
2139,-0.11505,0.01533,-0.97477,0.01719,-0.05307,0.0366
2140,-0.05981,0.03844,-0.86932,-0.02371,0.13823,-0.07792
2141,-0.01026,-0.01321,-1.0191,-0.11045,0.09787,-0.03825
2142,0.066,-0.03184,-1.11078,0.06754,-0.05882,0.03088
2143,0.18025,0.02959,-1.00383,-0.00912,0.02788,-0.00664
2144,0.22958,0.04068,-0.93049,0.00383,0.10516,0.0142
2145,0.2176,0.04115,-0.93927,-0.03375,0.12358,-0.01209
2146,0.21937,0.02422,-1.07257,-0.0291,-0.02888,-0.01113
2147,0.20185,-0.02009,-1.07403,-0.00524,-0.15559,0.04473
2148,0.02027,0.02733,-0.98904,0.00676,-0.01631,0.02854
2149,0.02546,0.03472,-0.97875,0.01331,-0.00946,0.01943
2150,0.0252,0.02302,-1.00034,0.00403,-0.01277,-0.02841
2151,0.01462,0.03124,-1.01008,0.0004,0.01114,-0.02865
2152,0.01709,-0.00755,-1.00002,0.00071,0.00434,0.02678
2153,-5e-05,0.00072,-1.00025,0.00235,-0.00502,0.04095
2154,0.00592,0.02067,-0.99293,0.00088,0.00359,0.02352
2155,-0.00243,0.0127,-0.99624,-0.00472,0.0101,0.01119
2156,-0.01797,0.00451,-0.99493,-0.00077,0.01507,0.02325
2157,-0.02795,0.01608,-0.99374,0.00087,0.02468,0.02268
2158,-0.03501,0.0178,-0.99864,-0.01882,0.03158,0.0156
2159,-0.02221,0.01634,-1.01777,-0.00653,0.02294,0.00535
2160,0.00624,0.00122,-1.02279,-0.01306,0.01304,0.02636
2161,0.02293,0.01801,-1.00438,0.00234,0.00546,0.02521
2162,0.02105,0.0224,-0.99723,-0.0035,0.00146,0.03455
2163,0.02237,0.02377,-1.00295,0.00119,-0.00199,0.0268
2164,0.01698,0.0124,-1.00319,-0.00069,0.0103,0.01538
2165,0.01646,0.01241,-1.00251,-0.00533,0.01057,0.00456
2166,0.01722,0.01564,-1.00104,-0.00109,0.00527,-0.00445
2167,0.01856,0.01801,-1.00008,-0.00207,0.00553,-0.00846
2168,0.02134,0.01104,-1.0025,-0.00528,0.00592,0.0007
2169,0.02224,0.01019,-1.00241,-0.00505,0.00821,0.00017
2170,0.02326,0.01681,-1.00054,-0.00696,0.00616,0.00107
2171,0.02284,0.01415,-1.00155,-0.00729,0.00939,0.00452
2172,0.02109,0.01306,-1.00264,-0.0073,0.00745,0.00549
2173,0.01837,0.01409,-1.00174,-0.00532,0.00682,0.00654
2174,0.01197,0.01532,-1.00165,-0.00939,0.00526,0.00569
2175,0.00518,0.01233,-1.00191,-0.00709,0.00571,0.00755
2176,0.00075,0.01278,-1.00189,-0.00926,0.00815,0.00937
2177,-0.003,0.01402,-1.00328,-0.0081,0.00971,0.01291
2178,-0.00478,0.01603,-1.00283,-0.00792,0.00913,0.00831
2179,-0.00365,0.01534,-1.00242,-0.01104,0.01171,0.00613
2180,-0.00196,0.01358,-1.00156,-0.00866,0.01169,0.01023
2181,-0.00109,0.01471,-1.00238,-0.01083,0.00697,0.01372
2182,-0.00241,0.01456,-1.00281,-0.00582,0.0083,0.01918
2183,-0.00288,0.01468,-1.00163,-0.00905,0.00972,0.01899
2184,-0.00232,0.01576,-1.00179,-0.0058,0.00912,0.01412
2185,-0.00254,0.01563,-1.00294,-0.00537,0.01086,0.00506
2186,-0.0062,0.01355,-1.00744,-0.00351,0.0119,0.00174
2187,-0.02522,0.01479,-1.00888,-0.00225,-0.0052,0.0074
2188,-0.04516,0.01096,-1.00228,0.00681,-0.00097,0.01579
2189,-0.05148,0.00841,-0.99913,-0.00162,-0.00293,0.02352
2190,-0.04952,0.01871,-1.00033,-0.00974,-0.00114,0.01873
2191,-0.04797,0.01771,-0.9981,-0.00546,0.0049,0.01105
2192,-0.04667,0.01365,-0.99957,-0.0056,0.00891,0.01098
2193,-0.04494,0.01487,-0.99942,-0.00636,0.00995,0.00392
2194,-0.04398,0.01544,-1.00025,-0.00354,0.0122,0.00589
2195,-0.04311,0.01407,-1.0016,-0.00298,0.01384,0.00543
2196,-0.03996,0.01433,-1.00244,-0.00505,0.01278,0.00738
2197,-0.03517,0.01425,-1.00318,-0.01112,0.01529,0.00233
2198,-0.02695,0.01122,-1.00285,-0.01311,0.02209,0.00871
2199,0.00637,-0.02869,-0.99982,0.01892,0.03611,0.01804
2200,0.05031,-0.07155,-1.00623,0.03597,0.02118,-0.07671
2201,0.04799,-0.16275,-1.02946,0.03307,-0.0142,-0.07026
2202,-0.01124,-0.22286,-0.97285,-0.12743,0.07009,-0.10894
2203,-0.03441,-0.25622,-1.02033,0.21656,-0.07035,0.0173
2204,-0.08396,-0.30605,-1.05426,0.21488,-0.21086,0.01772
2205,-0.10726,-0.24457,-0.86144,-0.10746,0.27942,0.06322
2206,0.00224,-0.16135,-1.0813,0.01852,0.14553,-0.12562
2207,-0.09993,-0.27991,-0.97727,-0.15105,-0.03318,0.25257
2208,0.0324,-0.08144,-0.98853,-0.03656,0.09523,-0.17028
2209,0.04823,-0.10696,-1.05483,0.14111,-0.0503,0.00189
2210,-0.00867,-0.10771,-0.99051,-0.08308,-0.03388,0.15476
2211,0.06985,0.04583,-0.94667,-0.01197,0.03412,0.06526
2212,0.07256,0.1016,-1.06321,-0.02276,-0.04055,0.07606
2213,0.04728,0.21899,-1.01454,-0.06259,-0.02221,0.0275
2214,0.02496,0.17086,-0.91914,0.05427,0.02211,0.0181
2215,0.00607,0.11651,-0.96597,0.06044,0.0285,0.00018
2216,-0.04361,0.1256,-1.15514,-0.08232,-0.02587,-0.08077
2217,-0.06747,-0.01439,-0.95651,0.00113,-0.04081,0.01476
2218,-0.05478,-0.11577,-0.89732,0.08295,0.06579,0.00305
2219,-0.06769,-0.17766,-1.0603,0.06496,-0.01259,0.02894
2220,-0.08135,-0.10686,-1.11126,-0.01512,-0.03847,0.01422
2221,-0.02549,-0.12531,-0.81219,0.13286,0.11558,0.01434
2222,0.00269,-0.12098,-1.05538,0.01916,0.05836,0.00156
2223,-0.00453,0.01713,-1.11494,-0.04167,0.01881,0.00373
2224,0.02928,-0.03117,-0.79879,-0.03283,0.04136,0.06079
2225,0.05642,0.08075,-1.11767,-0.10885,-0.03556,0.00867
2226,0.04271,0.19674,-1.08009,-0.0679,-0.02565,-0.07373
2227,0.0157,0.05779,-0.79097,0.11659,0.08227,0.06081
2228,-0.00037,0.17526,-1.13471,-0.09634,-0.00562,-0.14462
2229,-0.04683,-0.03943,-0.78405,0.1481,0.08143,0.04698
2230,-0.06222,-0.12185,-1.05746,-0.02247,0.05805,0.057
2231,-0.04415,0.02676,-1.14928,-0.01214,-0.05316,-0.12026
2232,-0.05844,-0.12101,-0.82168,0.15043,0.01566,0.03678
2233,-0.03375,-0.11557,-1.04271,-0.10027,0.13401,-0.00989
2234,-0.00318,0.01641,-1.09723,-0.02889,-0.02636,-0.08967
2235,-0.02066,-0.09104,-0.87535,0.05167,-0.0601,0.06973
2236,0.00383,-0.02126,-1.05152,-0.19187,0.08721,0.04812
2237,0.02568,0.13086,-1.08209,-0.03682,0.01389,-0.04555
2238,0.00982,-0.00407,-0.84687,0.06854,0.0023,0.08429
2239,0.04109,0.11059,-1.12485,-0.0283,-0.07588,-0.00098
2240,0.0202,0.17144,-1.02625,0.0584,-0.03416,-0.11709
2241,-0.01879,-0.06319,-0.84939,0.00097,0.0458,0.10825
2242,-0.00119,0.03755,-1.15356,-0.09538,-0.08725,0.01647
2243,-0.02275,0.07447,-0.99236,0.0838,-0.02147,-0.12674
2244,-0.06073,-0.15399,-0.89373,-0.01337,0.07495,0.1511
2245,-0.02677,0.01934,-1.16077,-0.02636,-0.1092,-0.07984
2246,-0.0442,-0.02491,-0.93402,0.09281,-0.07873,-0.01223
2247,-0.0458,-0.14674,-0.94364,-0.02469,0.07267,0.13701
2248,0.00882,0.07859,-1.11454,-0.00555,0.00514,-0.11797
2249,-0.02076,-0.06379,-0.93583,0.07327,-0.04583,0.09386
2250,0.00061,0.016,-1.02436,-0.03095,-0.00112,0.02498
2251,0.0271,0.11429,-1.02079,-0.05795,-0.02448,-0.06668
2252,0.03621,0.06114,-1.04056,0.03278,0.05703,0.02991
2253,0.01386,0.06622,-0.97579,0.02316,-0.0408,-0.01019
2254,-0.01782,-0.0056,-1.002,-0.0748,0.00667,0.03976
2255,0.0148,0.08413,-1.04922,0.11871,-0.05967,-0.12028
2256,-0.04353,-0.07171,-0.91995,0.0613,-0.04419,0.07585
2257,-0.05188,-0.07361,-1.03276,-0.12258,0.00509,0.04722
2258,-0.01006,0.07553,-1.064,0.05578,-0.01337,-0.15423
2259,-0.07175,-0.14494,-0.88909,0.03198,0.01934,0.14914
2260,-0.00911,0.02355,-1.07685,0.03508,-0.01128,-0.02347
2261,-0.01536,0.0327,-1.00442,-0.00959,-0.00705,0.00688
2262,-0.0189,-0.0527,-0.9658,-0.07913,0.04562,0.1187
2263,0.0368,0.14001,-1.06679,0.05964,0.05648,-0.09997
2264,-0.00099,0.02864,-0.89557,0.07771,0.06768,0.03557
2265,0.01554,0.03423,-1.04243,-0.09062,0.0832,-0.01444
2266,0.00436,0.05241,-1.03296,-0.07798,-0.01556,-0.09494
2267,-0.05252,-0.08354,-0.93773,-0.02091,0.03383,0.15643
2268,-0.00055,0.05074,-1.17119,-0.00874,-0.09089,-0.10209
2269,-0.01558,-0.01001,-0.88233,0.09876,-0.10531,0.04171
2270,-0.03413,-0.06081,-1.02588,-0.10749,-0.02731,0.07004
2271,-0.0072,0.09025,-1.05236,-0.00212,0.02836,-0.12801
2272,-0.05211,-0.11336,-0.86442,0.02998,0.06524,0.16139
2273,0.00517,0.04645,-1.07651,-0.00478,-0.002,-0.05678
2274,-0.01758,0.02397,-1.00942,-0.01503,0.0467,0.02403
2275,-0.02858,-0.04516,-0.9626,-0.04359,0.04347,0.10485
2276,0.01143,0.11853,-1.03351,0.02375,0.03978,-0.11186
2277,-0.01636,-0.01084,-0.94944,0.00184,-0.034,0.07838
2278,0.00655,0.02616,-1.08025,-0.04451,0.01072,-0.00132
2279,0.00076,0.01481,-0.95033,0.07149,0.00701,0.01389
2280,-0.00033,0.10631,-1.07779,0.09728,0.04878,-0.14711
2281,-0.00954,-0.07176,-0.86081,0.19914,-0.04033,0.08829
2282,-0.01908,-0.00601,-1.13512,-0.01337,-0.1235,-0.02261
2283,-0.02165,0.04628,-0.95126,-0.01652,0.02118,-0.02362
2284,-0.05919,-0.12495,-0.93034,-0.02198,0.02684,0.18708
2285,-0.03119,0.12215,-1.11936,-0.0843,0.11285,-0.12948
2286,-0.00543,-0.02228,-0.89527,-0.03915,-0.03403,0.06447
2287,-0.03458,-0.01602,-1.08991,0.0133,-0.07912,0.03625
2288,0.01277,0.08104,-0.93992,0.03986,0.08903,-0.06295
2289,-0.00917,-0.02595,-0.97331,-0.11477,0.1207,0.03218
2290,-0.01345,0.08162,-1.11368,-0.01378,0.0662,-0.07644
2291,0.00583,-0.05278,-0.84296,0.02713,0.04533,0.06162
2292,-0.00703,0.04034,-1.17296,-0.027,-0.22462,-0.00856
2293,-0.01269,0.04857,-0.9052,0.02798,0.09826,-0.05516
2294,-0.00362,-0.06802,-0.95697,-0.04653,0.06389,0.1113
2295,-0.03015,0.05938,-1.13282,-0.14144,0.02361,-0.05527
2296,-0.0067,-0.01226,-0.8717,-0.05311,0.08887,0.01621
2297,-0.03125,-0.00121,-1.13194,-0.03006,-0.08974,0.00407
2298,-0.04232,0.03445,-0.92988,0.11309,0.00319,-0.05438
2299,0.00212,-0.04163,-0.89585,-0.04147,0.09941,0.07605
2300,-0.00356,0.07484,-1.14409,0.02507,-0.11688,-0.08269
2301,-0.01512,0.02869,-0.89183,-0.03084,0.05189,0.00479
2302,-0.00066,-0.03463,-1.05523,0.05772,-0.00286,0.05992
2303,-0.03558,0.05243,-1.01184,-0.02822,0.02146,-0.00854
2304,0.0007,-0.01895,-0.95787,-0.07708,0.08577,0.04594
2305,-0.00854,0.05461,-1.09606,-0.0384,-0.03275,-0.06827
2306,-0.03706,-0.02775,-0.84122,0.05481,0.07197,0.05111
2307,-0.00753,0.02125,-1.12144,7e-05,-0.04785,-0.02916
2308,-0.03146,0.06912,-1.02275,-0.0421,-0.07568,-0.02078
2309,-0.02593,0.00513,-0.89054,-0.15627,0.0847,0.09743
2310,-0.00519,0.17304,-1.13429,-0.08667,-0.04742,-0.01098
2311,-0.01872,0.23792,-0.94217,-0.08327,0.01879,-0.00942
2312,0.0021,0.14045,-0.89089,0.02004,0.13784,0.09422
2313,0.00935,0.28863,-1.18843,0.06905,-0.10012,-0.06901
2314,-0.00583,0.25731,-0.95826,-0.04463,-0.05445,-0.09611
2315,-0.00396,0.07285,-0.89871,-0.00463,0.04807,0.03471
2316,-0.03587,-0.04169,-1.0186,-0.02219,0.03866,0.12138
2317,-0.02134,0.0928,-1.15261,-0.04785,-0.11716,-0.07105
2318,-0.01254,0.04084,-0.95828,-0.05528,-0.01726,-0.08279
2319,-0.02161,-0.10532,-0.91055,0.01281,0.06192,0.05394
2320,-0.03602,-0.09456,-1.01557,-0.02221,0.06252,0.08435
2321,-0.02064,0.09119,-1.13171,0.05498,-0.05629,-0.09398
2322,-0.0148,0.10111,-0.94747,-0.01321,0.03399,-0.05586
2323,-0.0165,0.07076,-0.90476,0.00283,0.10536,0.12226
2324,0.00514,0.1459,-0.99454,-0.16829,0.04845,0.11863
2325,0.00637,0.28603,-1.09665,-0.09817,0.00143,0.08965
2326,-0.00109,0.3016,-1.02073,0.07108,-0.05474,-0.04185
2327,0.00419,0.24215,-0.94296,0.12407,-0.00205,-0.11371
2328,0.00683,0.1286,-1.00511,-0.00416,0.05933,-0.21418
2329,-0.00469,0.11105,-1.02078,-0.02763,0.02162,-0.25812
2330,-0.012,0.06946,-0.99545,-0.02113,-0.01384,-0.21907
