,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
384,2510.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01668,-0.00346,-1.01235,-0.09364,-0.00078,0.06696,1.23595,0.88119,0.0,-2.38,-4.34,-1.07
385,2515.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01638,0.04114,-1.02781,0.07573,-0.02843,-0.0566,1.23642,0.89087,0.0,-2.43,-4.37,-1.09
386,2515.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03567,-0.05574,-0.96633,-0.15744,-0.05875,0.09724,1.23692,0.90044,0.0,-2.44,-4.33,-1.03
387,2515.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02077,0.00844,-0.97667,0.0984,0.07595,-0.04585,1.23771,0.91002,0.0,-2.41,-4.36,-1.12
388,2521.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01213,-0.06141,-0.9789,-0.05151,0.07935,0.15419,1.23835,0.91972,0.0,-2.49,-4.35,-1.08
389,2521.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0046,0.11735,-1.01966,-0.04589,0.0045,-0.10401,1.23912,0.92915,0.0,-2.35,-4.33,-1.11
390,2509.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.01277,-0.04003,-1.01809,-0.06228,0.05666,0.06402,1.23993,0.93883,0.0,-2.42,-4.35,-1.2
391,2509.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03568,0.0191,-0.97593,-0.25493,0.00754,-0.00631,1.24075,0.94868,0.0,-2.45,-4.33,-1.13
392,2509.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02208,0.08708,-1.02316,0.10533,-0.0159,-0.0813,1.24172,0.95851,0.0,-2.34,-4.35,-1.19
393,2511.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03176,-0.10186,-1.00108,0.08728,0.07229,0.18145,1.24242,0.96826,0.0,-2.46,-4.36,-1.12
394,2511.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00128,0.12896,-0.94574,0.03228,0.07148,-0.11773,1.24337,0.9781,0.0,-2.34,-4.36,-1.04
395,2512.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0002,-0.02362,-1.09585,-0.02865,-0.07603,0.04677,1.24408,0.98774,0.0,-2.39,-4.33,-1.15
396,2512.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03298,-0.05208,-0.92765,-0.14385,0.07058,0.06262,1.24505,0.99784,0.0,-2.46,-4.34,-1.08
397,2512.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03883,0.07872,-1.00718,0.06399,0.0658,-0.08495,1.24587,1.00766,0.0,-2.33,-4.34,-1.12
398,2507.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02578,-0.07653,-1.05541,0.16979,-0.02577,0.13168,1.24671,1.01737,0.0,-2.42,-4.31,-1.11
399,2507.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02554,0.04535,-0.89022,0.00893,0.11485,-0.08356,1.2478,1.02702,0.0,-2.36,-4.39,-1.03
400,2494.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.02023,-0.04444,-1.08706,0.06245,-0.06508,-0.00087,1.24885,1.03653,0.0,-2.36,-4.3,-1.11
401,2494.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04741,-0.12837,-1.01007,-0.01919,-0.02765,0.06201,1.25007,1.04607,0.0,-2.44,-4.31,-1.07
402,2494.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03189,-0.06726,-0.91349,0.10359,0.03689,-0.11807,1.2512,1.05507,0.0,-2.36,-4.42,-1.02
403,2502.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04016,-0.19335,-1.07987,0.08462,-0.08469,0.04557,1.25215,1.06344,0.0,-2.43,-4.33,-1.03
404,2502.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.08151,-0.20292,-1.0071,-0.07704,0.02811,0.06573,1.25315,1.07112,0.0,-2.48,-4.34,-0.92
405,2509.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00899,-0.08688,-0.96907,0.02987,0.02073,-0.10961,1.25389,1.078,0.0,-2.37,-4.42,-0.92
406,2509.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01274,-0.07915,-0.93671,-0.00809,0.05836,-0.05097,1.2544,1.0843,0.0,-2.46,-4.43,-0.89
407,2509.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.08878,-0.16746,-1.15097,-0.07766,-0.10267,0.14806,1.255,1.09012,0.0,-2.54,-4.32,-0.9
408,2493.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02375,-0.0306,-0.96002,0.02326,-0.05353,0.06567,1.25551,1.09576,0.0,-2.44,-4.39,-0.97
409,2493.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0585,0.06781,-0.94994,0.03622,0.03116,-0.01794,1.25608,1.10666,0.0,-2.33,-4.49,-0.96
410,2499.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.0493,0.09101,-0.98085,-0.05689,0.08377,-0.08463,1.25668,1.11238,0.0,-2.34,-4.44,-0.9
411,2499.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00164,0.06164,-1.05731,-0.03532,-0.08694,-0.00732,1.25758,1.11879,0.0,-2.41,-4.33,-0.89
412,2499.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03624,-0.06656,-1.00157,0.03141,-0.0319,0.08178,1.25841,1.12524,0.0,-2.5,-4.34,-0.96
413,2501.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03438,-0.0209,-0.97584,0.07932,0.0288,0.04584,1.25907,1.13111,0.0,-2.4,-4.44,-0.94
414,2501.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.03201,0.00101,-1.0148,-0.05385,0.02671,-0.09081,1.26006,1.13666,0.0,-2.34,-4.43,-0.83
415,2493.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00627,-0.09477,-1.02484,-0.10702,0.00504,-0.10338,1.26123,1.14196,0.0,-2.4,-4.41,-0.77
416,2493.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.04844,-0.17233,-0.97129,0.07132,-0.10146,-0.02494,1.26222,1.14671,0.0,-2.54,-4.35,-0.8
417,2493.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.06821,-0.26202,-1.02299,0.04382,0.02902,0.0536,1.26281,1.1505,0.0,-2.61,-4.34,-0.89
418,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03016,-0.1949,-0.99207,0.01918,0.01262,0.1195,1.26317,1.15324,0.0,-2.58,-4.37,-0.84
419,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02736,-0.14221,-1.01995,0.00541,-0.02973,0.1353,1.26367,1.15548,0.0,-2.48,-4.36,-0.77
420,2488.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00086,-0.06516,-0.98333,0.03706,0.02173,0.13366,1.26419,1.15754,0.0,-2.33,-4.38,-0.81
421,2488.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00564,-0.04293,-0.99299,-0.01171,0.02287,0.16831,1.26471,1.15942,0.0,-2.2,-4.38,-0.79
422,2491.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0026,-0.05679,-1.02325,-0.00353,-0.00864,0.14391,1.26524,1.16113,0.0,-2.01,-4.39,-0.78
423,2491.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03375,-0.10137,-1.01348,-0.03223,-0.01371,0.21207,1.26582,1.16271,0.0,-1.85,-4.38,-0.81
424,2491.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02311,-0.10954,-0.99942,-0.02304,0.01635,0.23196,1.26628,1.16397,0.0,-1.65,-4.41,-0.84
425,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0104,-0.0942,-0.99306,-0.01793,-0.00555,0.26612,1.26683,1.16485,0.0,-1.39,-4.4,-0.88
426,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01624,-0.07505,-0.99936,-0.01082,0.01415,0.30377,1.26734,1.16553,0.0,-1.11,-4.4,-0.91
427,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00431,-0.05849,-0.99893,-0.01687,0.00272,0.31303,1.26783,1.16599,0.0,-0.78,-4.4,-0.94
428,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00998,-0.01693,-1.00634,-0.01776,0.00166,0.28093,1.26842,1.1663,0.0,-0.43,-4.39,-0.98
429,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00365,0.02273,-1.00068,-0.01327,0.01337,0.23952,1.26898,1.16669,0.0,-0.1,-4.38,-1.02
430,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00497,0.02922,-1.00375,-0.01463,0.00961,0.1893,1.26954,1.16711,0.0,0.19,-4.37,-1.05
431,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00096,0.00368,-1.00662,-0.01177,0.00809,0.16774,1.2702,1.16757,0.0,0.41,-4.36,-1.08
432,2485.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00084,0.00082,-1.0038,-0.01352,0.00457,0.12226,1.27085,1.16797,0.0,0.61,-4.36,-1.1
433,2485.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",0.00023,0.00979,-1.00242,-0.0079,0.0082,0.07262,1.27154,1.1683,0.0,0.76,-4.36,-1.12
434,2485.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00136,0.00993,-1.00264,-0.01065,0.00457,0.01337,1.2722,1.16858,0.0,0.86,-4.36,-1.13
435,2474.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00771,0.00518,-1.00348,-0.01065,0.00492,-0.01605,1.2728,1.16875,0.0,0.89,-4.36,-1.14
436,2474.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0155,0.00306,-1.00271,-0.00623,0.00699,-0.00032,1.27348,1.16878,0.0,0.86,-4.36,-1.14
437,2474.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01786,0.00542,-1.00071,-0.00784,0.00944,0.02059,1.27407,1.16873,0.0,0.85,-4.36,-1.14
438,2474.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01246,0.00418,-1.00033,-0.00627,0.00856,0.00743,1.27458,1.16867,0.0,0.86,-4.36,-1.14
439,2474.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01005,0.00649,-1.00285,-0.00595,0.00933,-0.00195,1.27505,1.16864,0.0,0.87,-4.35,-1.14
440,2476.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01332,0.00727,-1.00309,-0.00943,0.00873,0.00336,1.27556,1.16858,0.0,0.86,-4.35,-1.14
441,2476.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01564,0.00459,-1.00127,-0.00429,0.01076,0.01089,1.27601,1.16857,0.0,0.86,-4.35,-1.14
442,2476.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01643,0.00808,-1.00363,0.00168,0.00594,-0.0022,1.27649,1.16856,0.0,0.86,-4.35,-1.14
443,2475.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02262,0.01018,-1.00505,0.0001,0.00883,-0.00774,1.27692,1.16854,0.0,0.86,-4.35,-1.14
444,2475.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02838,0.00845,-1.00086,-0.00166,0.00352,-0.01307,1.27728,1.16854,0.0,0.84,-4.35,-1.13
445,2474.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03306,0.00741,-1.00126,-0.00124,0.00294,-0.01766,1.27757,1.16858,0.0,0.82,-4.35,-1.12
446,2474.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03377,0.01217,-1.00412,-0.00557,0.0074,-0.02157,1.27773,1.16866,0.0,0.79,-4.36,-1.11
447,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.03164,0.0144,-1.00191,-0.01052,0.01018,-0.03017,1.27782,1.16874,0.0,0.73,-4.36,-1.1
448,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02929,0.01083,-0.9997,-0.01033,0.00917,-0.03198,1.27777,1.1688,0.0,0.68,-4.36,-1.1
449,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02603,0.00423,-1.00137,-0.00792,0.00983,-0.02299,1.27762,1.16888,0.0,0.65,-4.35,-1.1
450,2472.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.02153,-0.00353,-1.003,-0.0065,0.00909,-0.01151,1.27742,1.16893,0.0,0.62,-4.35,-1.1
451,2472.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0175,-0.012,-1.00464,-0.0076,0.00827,0.00287,1.27726,1.16896,0.0,0.61,-4.35,-1.1
452,2478.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01234,-0.00898,-1.00505,-0.00725,0.00692,0.01409,1.27712,1.16893,0.0,0.61,-4.35,-1.1
453,2478.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00657,0.00864,-1.00199,-0.00622,0.00647,0.00725,1.27696,1.16885,0.0,0.62,-4.35,-1.11
454,2478.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00446,0.01082,-1.00112,-0.00628,0.00506,0.00383,1.27686,1.16885,0.0,0.62,-4.35,-1.1
455,2486.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0057,0.00068,-1.00323,-0.00536,0.00928,0.01074,1.2768,1.16888,0.0,0.62,-4.35,-1.1
456,2486.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00423,0.00537,-1.00284,-0.00771,0.00747,0.00755,1.27676,1.16891,0.0,0.63,-4.35,-1.1
457,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00125,0.01017,-1.00285,-0.00501,0.00929,0.00435,1.27672,1.16894,0.0,0.62,-4.35,-1.1
458,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00368,0.002,-1.00226,-0.00681,0.00782,0.00577,1.27677,1.1689,0.0,0.62,-4.35,-1.1
459,2482.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00544,0.00457,-1.00166,-0.00375,0.00621,0.0051,1.27683,1.16886,0.0,0.62,-4.35,-1.1
460,2479.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00798,0.00839,-1.00278,-0.00393,0.00534,0.00483,1.27689,1.16883,0.0,0.62,-4.35,-1.1
461,2479.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00999,0.00465,-1.00409,-0.00924,0.0079,0.00671,1.27696,1.16878,0.0,0.62,-4.35,-1.1
462,2496.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01156,0.00512,-1.00316,-0.00589,0.00718,0.00498,1.27708,1.16873,0.0,0.62,-4.35,-1.1
463,2496.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01548,0.00419,-1.00167,-0.00407,0.00719,0.00561,1.27716,1.16867,0.0,0.62,-4.35,-1.1
464,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01571,0.00521,-1.00222,-0.00536,0.00959,0.00558,1.27732,1.16874,0.0,0.62,-4.35,-1.1
465,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01494,0.00519,-1.00131,-0.00568,0.00756,0.00685,1.27736,1.16873,0.0,0.62,-4.35,-1.1
466,2492.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01545,0.00429,-1.00278,-0.00439,0.00844,0.00672,1.2774,1.16866,0.0,0.62,-4.35,-1.1
467,2483.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01334,0.00544,-1.00564,-0.00484,0.00843,0.00755,1.27742,1.16856,0.0,0.62,-4.35,-1.1
468,2483.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.01181,0.0064,-1.00193,-0.0054,0.0088,0.00798,1.27747,1.16845,0.0,0.62,-4.35,-1.1
469,2466.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0096,0.00613,-1.00008,-0.00663,0.00591,0.00639,1.27751,1.1684,0.0,0.62,-4.34,-1.1
470,2466.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.0084,0.00641,-1.00109,-0.00613,0.00694,0.00634,1.27753,1.1684,0.0,0.62,-4.34,-1.1
471,2466.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.00744,0.00629,-1.00486,-0.00705,0.00429,0.00615,1.27757,1.16839,0.0,0.62,-4.34,-1.09
472,2466.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.05423,0.04118,-1.00769,-0.00096,-0.01424,-0.02555,1.27748,1.1685,0.0,0.62,-4.34,-1.09
473,2466.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.15497,0.03729,-1.02517,0.01051,-0.04702,0.02261,1.27686,1.16888,0.0,0.59,-4.37,-1.09
474,2496.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.23737,0.04413,-1.02791,0.04766,-0.09679,-0.04047,1.27522,1.16947,0.0,0.6,-4.42,-1.08
475,2496.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.30837,-0.04033,-0.97973,-0.00065,0.0021,0.13982,1.27212,1.17049,0.0,0.56,-4.51,-1.03
476,2496.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.33012,-0.02445,-0.97977,-0.05457,-0.01817,0.06734,1.26742,1.17178,0.0,0.65,-4.57,-1.02
477,2500.0,0.0,0.0,0.0,"[-3, 2, 3, -4]","[22929, 12600, 9209, 12774]","[2166096, 2166097, 2166099, 2166094]","[0, 0, 0, 0]",-0.3227,0.06215,-0.97997,-0.04972,-0.00053,-0.04547,1.26071,1.17321,0.0,0.76,-4.61,-1.01
