,not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\distance_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\esc_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\imu_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\position_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5),not_importance\Attitude_(speed 1.5)
,tof1,tof2,tof3,tof4,speed,angle,timestamp,state,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,x,y,z,yaw,pitch,roll
86,3204.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01544,0.01393,-1.00299,-0.00497,0.00691,0.00692,-0.00027,7e-05,0.0,-2.26,-5.89,-0.51
87,3204.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01379,0.01499,-1.00243,-0.0075,0.00882,0.00544,-0.00031,0.0001,0.0,-2.26,-5.89,-0.51
88,3198.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01307,0.01572,-1.00468,-0.00641,0.00686,0.00606,-0.00032,0.0001,0.0,-2.25,-5.89,-0.51
89,3198.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01338,0.01509,-1.00475,-0.00499,0.00491,0.0059,-0.00032,0.00013,0.0,-2.25,-5.89,-0.51
90,3198.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01227,0.01516,-1.00246,-0.00667,0.00688,0.00675,-0.00031,0.00014,0.0,-2.26,-5.89,-0.51
91,3214.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01349,0.01406,-1.00174,-0.00835,0.00767,0.0081,-0.0003,0.00015,0.0,-2.25,-5.89,-0.52
92,3214.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01472,0.01507,-1.00141,-0.00412,0.00858,0.00809,-0.00029,0.00015,0.0,-2.25,-5.89,-0.51
93,3214.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01528,0.0148,-1.00209,-0.00838,0.00878,0.00658,-0.00028,0.00015,0.0,-2.25,-5.89,-0.51
94,3214.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01512,0.01546,-1.00372,-0.00651,0.00595,0.00632,-0.00027,0.00015,0.0,-2.25,-5.89,-0.52
95,3216.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01571,0.01486,-1.00333,-0.00519,0.00874,0.00625,-0.00027,0.00014,0.0,-2.25,-5.89,-0.51
96,3216.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0156,0.01394,-1.00322,-0.00439,0.00735,0.0097,-0.00027,0.00015,0.0,-2.25,-5.89,-0.51
97,3216.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01511,0.01423,-1.00508,-0.00465,0.00432,0.00614,-0.00029,0.00014,0.0,-2.26,-5.89,-0.51
98,3216.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01445,0.01422,-1.00516,-0.007,0.0064,0.00828,-0.00029,0.00013,0.0,-2.26,-5.89,-0.51
99,3216.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01423,0.01455,-1.00174,-0.00921,0.00684,0.00841,-0.0003,0.00013,0.0,-2.25,-5.89,-0.51
100,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01465,0.01577,-1.00178,-0.00473,0.00831,0.00393,-0.0003,0.0001,0.0,-2.26,-5.89,-0.51
101,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01432,0.01459,-1.0039,-0.00563,0.00896,0.00718,-0.0003,9e-05,0.0,-2.25,-5.89,-0.51
102,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01391,0.01563,-1.00256,-0.00418,0.00601,0.0061,-0.0003,8e-05,0.0,-2.25,-5.89,-0.51
103,3210.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01491,0.01475,-1.00261,-0.00635,0.0087,0.00693,-0.0003,7e-05,0.0,-2.25,-5.89,-0.51
104,3210.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01366,0.01383,-1.00467,-0.00675,0.00597,0.00681,-0.0003,8e-05,0.0,-2.25,-5.89,-0.51
105,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01342,0.01535,-1.00349,-0.00696,0.00779,0.00467,-0.0003,8e-05,0.0,-2.25,-5.89,-0.51
106,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.0148,0.01601,-1.00366,-0.0073,0.00745,0.00671,-0.0003,9e-05,0.0,-2.26,-5.89,-0.51
107,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01489,0.01516,-1.00386,-0.00465,0.00525,0.00812,-0.00029,7e-05,0.0,-2.25,-5.89,-0.51
108,3206.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01466,0.01532,-1.00214,-0.00344,0.00486,0.00676,-0.00029,8e-05,0.0,-2.26,-5.89,-0.51
109,3206.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01548,0.01393,-0.99998,-0.00688,0.00592,0.00747,-0.00029,9e-05,0.0,-2.25,-5.89,-0.51
110,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01522,0.01571,-1.00373,-0.00484,0.00749,0.0081,-0.00029,9e-05,0.0,-2.25,-5.89,-0.51
111,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01527,0.01489,-1.0021,-0.00557,0.00718,0.00709,-0.0003,8e-05,0.0,-2.25,-5.89,-0.51
112,3220.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01379,0.0149,-1.00278,-0.00492,0.00739,0.00925,-0.00031,0.0001,0.0,-2.25,-5.89,-0.51
113,3210.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01314,0.01556,-1.00224,-0.00554,0.00876,0.00504,-0.00032,9e-05,0.0,-2.25,-5.89,-0.51
114,3210.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01365,0.01549,-1.00284,-0.00714,0.00733,0.00693,-0.00033,9e-05,0.0,-2.25,-5.89,-0.51
115,3201.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01507,0.00984,-1.00541,-0.00433,0.00982,0.02318,-0.00034,0.00014,0.0,-2.25,-5.89,-0.51
116,3201.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01327,0.02063,-1.00428,-0.01022,0.00346,-0.00992,-0.00033,0.00016,0.0,-2.25,-5.89,-0.51
117,3201.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01246,0.01431,-1.00145,-0.00321,0.00817,0.0097,-0.00034,0.00012,0.0,-2.26,-5.89,-0.51
118,3200.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.01089,0.01386,-0.99767,-0.00104,0.01585,0.00625,-0.00034,0.00016,0.0,-2.26,-5.89,-0.51
119,3200.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.04612,0.0123,-0.98398,0.01045,0.04778,0.00612,-0.00037,0.00023,0.0,-2.26,-5.86,-0.49
120,3207.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.12472,-0.00096,-1.01146,-0.01158,0.06437,0.03937,-0.00025,0.00022,0.0,-2.23,-5.8,-0.49
121,3207.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.20305,0.00137,-1.02494,-0.05344,0.05259,0.05959,0.00036,0.00012,0.0,-2.18,-5.74,-0.52
122,3207.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.25086,0.01905,-0.99972,-0.05872,0.05444,0.09941,0.00175,-0.00015,0.0,-2.09,-5.68,-0.64
123,3187.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.27042,0.05435,-1.03238,0.06939,-0.08963,0.00438,0.00451,-0.00053,0.0,-2.05,-5.66,-0.65
124,3187.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.28254,0.06602,-0.94829,0.0475,0.05193,-0.02329,0.00915,-0.00082,0.0,-2.06,-5.74,-0.55
125,3139.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.3419,0.09057,-0.98667,-0.02648,0.00111,-0.10669,0.01565,-0.00176,0.0,-2.17,-5.67,-0.52
126,3139.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.21778,-0.07177,-1.08946,-0.11937,-0.03453,0.06537,0.02336,-0.00147,0.0,-2.17,-5.73,-0.62
127,3139.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.18364,-0.02545,-0.98461,0.08618,-0.11067,-0.07603,0.03212,-0.00129,0.0,-2.17,-5.82,-0.62
128,3083.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.1364,0.06627,-0.94789,0.02084,-0.07734,-0.11364,0.04124,-0.00198,0.0,-2.34,-5.91,-0.51
129,3083.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.05517,-0.04134,-1.06321,-0.19305,0.01228,0.11517,0.05049,-0.0025,0.0,-2.3,-5.91,-0.55
130,3042.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.04461,0.00246,-1.01303,0.05835,-0.11796,-0.03552,0.05999,-0.0025,0.0,-2.26,-5.94,-0.59
131,3042.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.05182,0.06876,-0.93226,-0.00479,0.10431,-0.08846,0.06953,-0.00299,0.0,-2.38,-5.88,-0.49
132,3042.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.04347,-0.01335,-1.05958,-0.12337,0.02226,0.07398,0.07907,-0.00342,0.0,-2.36,-5.82,-0.52
133,2998.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.08968,-0.01672,-1.01322,0.00482,-0.0206,-0.03218,0.08894,-0.00375,0.0,-2.35,-5.82,-0.57
134,2998.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.17656,0.02453,-1.06704,0.01754,0.05445,0.09338,0.09905,-0.00449,0.0,-2.39,-5.77,-0.51
135,2921.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.201,0.00946,-0.95604,0.03494,0.07298,0.02137,0.10987,-0.00499,0.0,-2.28,-5.65,-0.57
136,2921.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.26308,0.07779,-0.97205,-0.00381,0.08279,0.01886,0.1215,-0.0057,0.0,-2.27,-5.65,-0.52
137,2921.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.24085,-0.00772,-1.05491,-0.05864,0.02119,-0.01748,0.13414,-0.00608,0.0,-2.28,-5.55,-0.52
138,2801.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.24788,0.03231,-0.97314,0.1662,-0.07337,-0.01422,0.14777,-0.00663,0.0,-2.29,-5.56,-0.5
139,2801.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.19606,0.00923,-1.02931,0.02043,0.05008,-0.0194,0.16266,-0.00707,0.0,-2.3,-5.5,-0.39
140,2704.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.16327,0.00978,-1.02448,-0.04384,0.058,-0.06505,0.17866,-0.00768,0.0,-2.35,-5.5,-0.44
141,2704.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.14663,-0.01498,-0.93816,0.2954,-0.02117,0.02065,0.19537,-0.00814,0.0,-2.4,-5.52,-0.37
142,2704.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.10879,-0.03316,-1.00851,0.02373,0.04955,0.0532,0.21297,-0.009,0.0,-2.4,-5.46,-0.33
143,2559.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.13961,0.05192,-0.96921,-0.00742,0.20445,-0.05134,0.23063,-0.00961,0.0,-2.38,-5.44,-0.37
144,2559.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.10138,0.02353,-1.08971,0.30969,-0.17294,0.00826,0.24924,-0.01063,0.0,-2.42,-5.37,-0.28
145,2431.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.09254,0.01455,-0.99545,-0.00536,0.1374,0.06229,0.26794,-0.01172,0.0,-2.41,-5.38,-0.21
146,2431.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.10816,0.00161,-0.98944,-0.09707,-0.02943,0.03783,0.28687,-0.01247,0.0,-2.38,-5.35,-0.33
147,2431.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.11177,0.03367,-1.00808,-0.28519,0.04887,-0.01641,0.30664,-0.01373,0.0,-2.36,-5.34,-0.39
148,2270.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.14731,0.04646,-1.02292,0.09843,-0.11195,-0.02407,0.32643,-0.01471,0.0,-2.34,-5.38,-0.33
149,2270.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.17468,0.03281,-0.99327,0.20215,0.0374,0.00582,0.34628,-0.01507,0.0,-2.33,-5.36,-0.32
150,2097.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.20578,0.0044,-0.9737,0.04386,0.15758,-0.00942,0.3668,-0.01526,0.0,-2.33,-5.33,-0.35
151,2097.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.18122,-0.01287,-0.99218,-0.08025,0.15505,0.00882,0.3884,-0.01593,0.0,-2.35,-5.3,-0.37
152,2097.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.18148,-0.02727,-1.01475,-0.08196,0.00729,0.03549,0.41133,-0.01654,0.0,-2.4,-5.28,-0.36
153,1882.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.14984,-0.00824,-1.02955,-0.22844,-0.05729,0.00349,0.43529,-0.01785,0.0,-2.41,-5.3,-0.35
154,1882.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.12237,0.01022,-1.05234,-0.25929,-0.12869,0.02602,0.4597,-0.01859,0.0,-2.39,-5.33,-0.36
155,1654.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.10216,0.00628,-0.9977,-0.44426,-0.03286,-0.00349,0.48509,-0.02001,0.0,-2.38,-5.36,-0.36
156,1654.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.08466,0.00728,-1.02358,-0.38025,-0.09106,0.02957,0.53707,-0.02324,0.0,-2.38,-5.38,-0.4
157,1654.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.04753,0.02451,-1.03293,-0.41167,0.0382,0.00798,0.56298,-0.02401,0.0,-2.36,-5.35,-0.42
158,1422.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",0.04838,0.03464,-1.00198,-0.32003,-0.03668,-0.00177,0.58989,-0.02516,0.0,-2.33,-5.36,-0.45
159,1422.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.02153,-0.00991,-1.04472,-0.17014,-0.15282,0.08703,0.61678,-0.02665,0.0,-2.35,-5.37,-0.45
160,1187.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.07751,-0.00894,-1.03019,-0.21713,-0.1351,0.05802,0.64363,-0.02683,0.0,-2.31,-5.43,-0.43
161,1187.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.1731,0.01374,-1.02864,-0.30859,-0.04318,0.05528,0.67101,-0.02752,0.0,-2.25,-5.49,-0.43
162,1187.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.28167,0.01872,-1.02783,-0.13212,-0.17998,0.00288,0.69743,-0.02877,0.0,-2.23,-5.55,-0.4
163,1011.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.31677,0.02555,-0.94501,0.02353,-0.07274,-0.03437,0.72227,-0.02886,0.0,-2.23,-5.64,-0.3
164,1011.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.34586,0.0167,-1.01,0.14073,-0.00368,-0.03762,0.74572,-0.028,0.0,-2.25,-5.64,-0.25
165,857.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.32809,-0.01466,-0.95523,-0.13438,0.15524,-0.05049,0.76738,-0.02682,0.0,-2.31,-5.69,-0.23
166,857.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.33221,-0.06923,-1.04691,-0.02319,-0.11843,0.04895,0.787,-0.02624,0.0,-2.39,-5.63,-0.25
167,740.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.27526,-0.07059,-1.0091,-0.09496,-0.02871,0.07038,0.8048,-0.02631,0.0,-2.35,-5.68,-0.2
168,740.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.2282,0.0051,-0.94572,-0.0207,0.05884,-0.00292,0.82155,-0.02769,0.0,-2.31,-5.65,-0.25
169,740.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.15748,0.03259,-1.03042,-0.12862,0.25126,0.01138,0.83752,-0.0292,0.0,-2.28,-5.58,-0.22
170,642.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.09325,0.00382,-1.06074,0.01377,-0.07649,0.08883,0.85276,-0.03058,0.0,-2.25,-5.58,-0.27
171,642.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.06404,0.06471,-0.91659,0.10537,-0.06402,0.01452,0.86807,-0.03176,0.0,-2.17,-5.57,-0.38
172,561.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.06953,0.06942,-1.0718,-0.06295,0.14545,-0.06419,0.88336,-0.03306,0.0,-2.18,-5.51,-0.32
173,561.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.04675,0.01439,-0.99257,-0.14555,-0.06329,0.0472,0.89879,-0.034,0.0,-2.2,-5.58,-0.3
174,561.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.11241,0.00803,-0.9654,-0.04483,0.02828,0.00718,0.91415,-0.03451,0.0,-2.2,-5.53,-0.39
175,486.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.10737,0.01269,-1.08823,0.12943,-0.19855,-0.00768,0.92954,-0.03491,0.0,-2.18,-5.58,-0.38
176,486.0,0.0,0.0,0.0,"[-3, -3, -7, -3]","[21963, 29237, 3500, 23988]","[2245800, 2245801, 2245803, 2245798]","[0, 0, 0, 0]",-0.16507,0.01631,-0.93183,0.04508,-0.0395,-0.03615,0.94472,-0.0354,0.0,-2.21,-5.66,-0.35
